time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1562625450.39,0.187933738788,-0.535927871693,0.475773453349,7.57290642085,32.6871889717,28.1361501947,3079.10637631,-8780.64224982,7795.07225968,992.050741131,4282.02175529,3685.8356755
1562625450.5,0.223901107097,-0.537388795461,0.484494936139,6.65225700014,29.4039662577,25.3912374653,3668.39573868,-8804.57802484,7937.96503371,871.445667018,3851.91957976,3326.25210795
1562625450.61,0.255710215137,-0.538996595603,0.493931184713,5.83283282684,26.4650963495,22.9544037951,4189.55616481,-8830.92022235,8092.56853034,764.101100316,3466.92762178,3007.02689716
1562625450.72,0.284704623311,-0.54083424073,0.502106425617,5.08237397164,24.0124798443,20.6940779194,4664.60054833,-8861.02820012,8226.5116773,665.790990284,3145.6348596,2710.92420744
1562625450.83,0.309676543793,-0.542732261969,0.509244415868,4.4268083302,21.4257356767,18.6552044786,5073.7404935,-8892.12538011,8343.46050957,579.911891256,2806.77137364,2443.8317867
1562625450.94,0.332004787851,-0.54429399671,0.516108060218,3.8406160468,19.2434674525,16.7316687636,5439.56644415,-8917.7128421,8455.91445862,503.12070213,2520.89423628,2191.84860803
1562625451.05,0.351245715316,-0.546139011101,0.521723816696,3.30388268639,17.2382046767,14.9699522689,5754.80979973,-8947.94155789,8547.92301276,432.808631917,2258.20481265,1961.06374723
1562625451.16,0.368879932847,-0.548312219366,0.527583661589,2.68647151699,15.4464452778,13.2576898664,6043.72881976,-8983.5474021,8643.93071148,351.927768726,2023.48433139,1736.7573725
1562625451.28,0.384262447374,-0.54973099743,0.533834084493,2.16286253323,13.656762582,12.0181804218,6295.75593778,-9006.79266189,8746.33764033,283.334991853,1789.03589825,1574.38163525
1562625451.39,0.3985949917,-0.552057702374,0.538141105731,1.7931411654,12.1002466292,10.7843013109,6530.580344,-9044.9133957,8816.9038763,234.901492668,1585.13230842,1412.74347173
1562625451.5,0.41107924253,-0.553858768074,0.542212737345,1.4733690336,10.8451837983,9.75701621797,6735.1223096,-9074.42205613,8883.61348867,193.011343401,1420.71907758,1278.16912455
1562625451.61,0.421875615152,-0.555797110017,0.545144783923,1.19320770275,9.70952038033,8.84009322213,6912.01007864,-9106.17985052,8931.6521398,156.310209061,1271.94716982,1158.0522121
1562625451.72,0.431567936449,-0.557712516203,0.549004328969,0.926558688205,8.71719429649,7.97058771671,7070.80907078,-9137.56186546,8994.88692582,121.379188155,1141.95245284,1044.14699089
1562625451.83,0.440168955304,-0.559485209895,0.551843153884,0.694971521674,7.82486417982,7.14681138779,7211.7281637,-9166.60567892,9041.39823324,91.0412693393,1025.05720756,936.2322918
1562625451.94,0.447738973836,-0.56100739203,0.554251611933,0.486543071797,6.99352280001,6.37411498183,7335.75534733,-9191.54511103,9080.85840992,63.7371424054,916.151486801,835.00906262
1562625452.05,0.454674060828,-0.562694738765,0.556785435115,0.299720825686,6.23997204672,5.68021493403,7449.3798126,-9219.19059992,9122.37256892,39.2634281648,817.436338121,744.108156358
